,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
2392,BKTI,BK Technologies Corp,2020-11-10T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2393,RIOT,Riot Blockchain Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2394,ICON,Iconix Brand Group Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2395,CLRB,Cellectar Biosciences Inc,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2396,NGM,NGM Biopharmaceuticals Inc,2020-11-10T10:59:00.000Z,TNS,-0.37,,,EDT,-14400000.0,EQUITY
2397,SJT,San Juan Basin Royalty Trust,2020-11-10T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2398,HIIQ,Benefytt Technologies Inc,2020-11-10T15:59:00.000Z,TNS,,,,,,EQUITY
2399,PHIOW,Phio Pharmaceuticals Corp,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2400,INFN,Infinera Corp,2020-11-10T13:30:00.000Z,BMO,-0.06,,,EDT,-14400000.0,EQUITY
2401,CASI,CASI Pharmaceuticals Inc,2020-11-10T13:30:00.000Z,BMO,-0.06,,,EDT,-14400000.0,EQUITY
2402,CDZI,Cadiz Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2403,CFRX,ContraFect Corp,2020-11-10T13:30:00.000Z,BMO,-0.38,,,EDT,-14400000.0,EQUITY
2404,PSN,Parsons Corp,2020-11-10T13:30:00.000Z,BMO,0.32,,,EDT,-14400000.0,EQUITY
2405,SRRK,Scholar Rock Holding Corp,2020-11-10T13:30:00.000Z,BMO,-0.55,,,EDT,-14400000.0,EQUITY
2406,DFODQ,Dean Foods Co,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2407,ENG,ENGlobal Corp,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2408,GARS,Garrison Capital Inc,2020-11-10T10:59:00.000Z,TNS,0.08,,,EDT,-14400000.0,EQUITY
2409,CVET,Covetrus Inc,2020-11-10T10:59:00.000Z,TNS,0.17,,,EDT,-14400000.0,EQUITY
2410,DGSE,DGSE Companies Inc,2020-11-10T18:30:00.000Z,BMO,,,,,,EQUITY
2411,PFMT,Performant Financial Corp,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2412,CLNE,Clean Energy Fuels Corp,2020-11-10T13:30:00.000Z,BMO,-0.02,,,EDT,-14400000.0,EQUITY
2413,CHMI,Cherry Hill Mortgage Investment Corp,2020-11-10T10:59:00.000Z,TNS,0.34,,,EDT,-14400000.0,EQUITY
2414,EPC,Edgewell Personal Care Co,2020-11-10T13:30:00.000Z,BMO,0.58,,,EDT,-14400000.0,EQUITY
2415,LORL,Loral Space & Communications Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2416,INAP,Internap Corp,2020-11-10T18:30:00.000Z,BMO,,,,,,EQUITY
2417,CPIX,Cumberland Pharmaceuticals Inc,2020-11-10T10:59:00.000Z,TNS,-0.07,,,EDT,-14400000.0,EQUITY
2418,CSIQ,Canadian Solar Inc,2020-11-10T10:59:00.000Z,TNS,-0.05,,,EDT,-14400000.0,EQUITY
2419,ELA,Envela Corp,2020-11-10T13:30:00.000Z,BMO,0.04,,,EDT,-14400000.0,EQUITY
2420,DQ,Daqo New Energy Corp,2020-11-10T13:30:00.000Z,BMO,3.4,,,EDT,-14400000.0,EQUITY
2421,FONR,Fonar Corp,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2422,GEC,Great Elm Capital Group Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2423,KWR,Quaker Chemical Corp,2020-11-10T10:59:00.000Z,TNS,0.91,,,EDT,-14400000.0,EQUITY
2424,CLMT,Calumet Specialty Products Partners LP,2020-11-10T13:30:00.000Z,BMO,-0.28,,,EDT,-14400000.0,EQUITY
2425,MNDO,Mind CTI Ltd,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2426,CLDX,Celldex Therapeutics Inc,2020-11-10T13:30:00.000Z,BMO,-0.36,,,EDT,-14400000.0,EQUITY
2427,DDOG,Datadog Inc,2020-11-10T10:59:00.000Z,TNS,0.01,,,EDT,-14400000.0,EQUITY
2428,DHI,D.R. Horton Inc,2020-11-10T13:30:00.000Z,BMO,1.71,,,EDT,-14400000.0,EQUITY
2429,EBIX,Ebix Inc,2020-11-10T13:30:00.000Z,BMO,0.8,,,EDT,-14400000.0,EQUITY
2430,ETON,Eton Pharmaceuticals Inc,2020-11-10T21:00:00.000Z,AMC,-0.25,,,EDT,-14400000.0,EQUITY
2431,FELP,Foresight Energy LP,2020-11-11T02:00:00.000Z,AMC,,,,,,EQUITY
2432,EDIT,Editas Medicine Inc,2020-11-10T10:59:00.000Z,TNS,-0.61,,,EDT,-14400000.0,EQUITY
2433,EQ,Equillium Inc,2020-11-10T10:59:00.000Z,TNS,-0.4,,,EDT,-14400000.0,EQUITY
2434,FENC,Fennec Pharmaceuticals Inc,2020-11-10T13:30:00.000Z,BMO,-0.19,,,EDT,-14400000.0,EQUITY
2435,TSN,Tyson Foods Inc,2020-11-10T13:30:00.000Z,BMO,1.2,,,EDT,-14400000.0,EQUITY
2436,SALM,Salem Media Group Inc,2020-11-10T15:00:00.000Z,TAS,-0.01,,,EDT,-14400000.0,EQUITY
2437,HTHT,Huazhu Group Ltd,2020-11-10T10:59:00.000Z,TNS,0.14,,,EDT,-14400000.0,EQUITY
2438,LGL,LGL Group Inc,2020-11-10T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2439,GALT,Galectin Therapeutics Inc,2020-11-10T13:30:00.000Z,BMO,-0.1,,,EDT,-14400000.0,EQUITY
2440,GSAT,Globalstar Inc,2020-11-10T10:59:00.000Z,TNS,-0.01,,,EDT,-14400000.0,EQUITY
2441,GLIBA,Gci Liberty Inc,2020-11-10T21:00:00.000Z,AMC,-0.26,,,EDT,-14400000.0,EQUITY
2442,HHS,Harte Hanks Inc,2020-11-10T15:59:00.000Z,TNS,,,,,,EQUITY
2443,MHLD,Maiden Holdings Ltd,2020-11-10T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2444,SOHOB,Sotherly Hotels Inc,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2445,HALO,Halozyme Therapeutics Inc,2020-11-10T10:59:00.000Z,TNS,0.2,,,EDT,-14400000.0,EQUITY
2446,TVTY,Tivity Health Inc,2020-11-10T10:59:00.000Z,TNS,0.37,,,EDT,-14400000.0,EQUITY
2447,FIXX,Homology Medicines Inc,2020-11-10T10:59:00.000Z,TNS,-0.81,,,EDT,-14400000.0,EQUITY
2448,MTSI,MACOM Technology Solutions Holdings Inc,2020-11-10T21:00:00.000Z,AMC,0.38,,,EDT,-14400000.0,EQUITY
2449,HRTH,Harte Hanks Inc,2020-11-10T10:59:00.000Z,TNS,-0.05,,,EDT,-14400000.0,EQUITY
2450,SPEX,Spherix Inc,2020-11-11T02:00:00.000Z,AMC,,,,,,EQUITY
2451,CBS,ViacomCBS Inc,2020-11-10T18:30:00.000Z,BMO,,,,,,EQUITY
2452,RUN,Sunrun Inc,2020-11-10T10:59:00.000Z,TNS,0.18,,,EDT,-14400000.0,EQUITY
2453,IAA,IAA Inc,2020-11-10T13:30:00.000Z,BMO,0.32,,,EDT,-14400000.0,EQUITY
2454,YY,JOYY Inc,2020-11-10T21:00:00.000Z,AMC,0.98,,,EDT,-14400000.0,EQUITY
2455,OSTK,Overstock.com Inc,2020-11-10T13:30:00.000Z,BMO,-0.23,,,EDT,-14400000.0,EQUITY
2456,NXTC,NextCure Inc,2020-11-10T13:30:00.000Z,BMO,-0.56,,,EDT,-14400000.0,EQUITY
2457,VIACA,ViacomCBS Inc,2020-11-10T13:30:00.000Z,BMO,0.7,,,EDT,-14400000.0,EQUITY
2458,SAGE,SAGE Therapeutics Inc,2020-11-10T13:30:00.000Z,BMO,-2.39,,,EDT,-14400000.0,EQUITY
2459,PGEN,Precigen Inc,2020-11-10T21:00:00.000Z,AMC,-0.14,,,EDT,-14400000.0,EQUITY
2460,XON,Precigen Inc,2020-11-10T18:30:00.000Z,BMO,,,,,,EQUITY
2461,NTWK,NetSol Technologies Inc,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2462,NVFY,Nova LifeStyle Inc,2020-11-10T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2463,RGLS,Regulus Therapeutics Inc,2020-11-10T21:00:00.000Z,AMC,-0.21,,,EDT,-14400000.0,EQUITY
2464,TGTX,TG Therapeutics Inc,2020-11-10T10:59:00.000Z,TNS,-0.41,,,EDT,-14400000.0,EQUITY
2465,XBIT,XBiotech Inc,2020-11-10T11:47:00.000Z,TAS,,,,EDT,-14400000.0,EQUITY
2466,SWKS,Skyworks Solutions Inc,2020-11-10T21:00:00.000Z,AMC,1.51,,,EDT,-14400000.0,EQUITY
2467,IIVI,II-VI Inc,2020-11-10T13:30:00.000Z,BMO,0.55,,,EDT,-14400000.0,EQUITY
2468,LPCN,Lipocine Inc,2020-11-10T10:59:00.000Z,TNS,-0.06,,,EDT,-14400000.0,EQUITY
2469,KOD,Kodiak Sciences Inc,2020-11-10T13:30:00.000Z,BMO,-0.67,,,EDT,-14400000.0,EQUITY
2470,MRKR,Marker Therapeutics Inc,2020-11-10T10:59:00.000Z,TNS,-0.14,,,EDT,-14400000.0,EQUITY
2471,OCUL,Ocular Therapeutix Inc,2020-11-10T13:30:00.000Z,BMO,-0.27,,,EDT,-14400000.0,EQUITY
2472,RDNT,RadNet Inc,2020-11-10T13:30:00.000Z,BMO,-0.08,,,EDT,-14400000.0,EQUITY
2473,SNGX,Soligenix Inc,2020-11-10T13:30:00.000Z,BMO,-0.11,,,EDT,-14400000.0,EQUITY
2474,RDNT,RadNet Inc,2020-11-10T13:30:00.000Z,BMO,-0.08,,,EDT,-14400000.0,EQUITY
2475,SDC,SmileDirectClub Inc,2020-11-10T21:00:00.000Z,AMC,-0.15,,,EDT,-14400000.0,EQUITY
2476,TNK,Teekay Tankers Ltd,2020-11-10T21:00:00.000Z,AMC,0.2,,,EDT,-14400000.0,EQUITY
2477,SNMP,Sanchez Midstream Partners LP,2020-11-10T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2478,VNRX,VolitionRX Ltd,2020-11-10T10:59:00.000Z,TNS,-0.11,,,EDT,-14400000.0,EQUITY
2479,MRUS,Merus NV,2020-11-10T10:59:00.000Z,TNS,-0.56,,,EDT,-14400000.0,EQUITY
2480,ATTO,Atento SA,2020-11-11T21:00:00.000Z,AMC,-1.01,,,EDT,-14400000.0,EQUITY
2481,AGRO,Adecoagro SA,2020-11-11T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2482,AEYE,AudioEye Inc,2020-11-11T10:59:00.000Z,TNS,-0.33,,,EDT,-14400000.0,EQUITY
2483,ALT,Altimmune Inc,2020-11-11T10:59:00.000Z,TNS,-0.8,,,EDT,-14400000.0,EQUITY
2484,ACIU,AC Immune SA,2020-11-11T13:30:00.000Z,BMO,-0.28,,,EDT,-14400000.0,EQUITY
2485,ARCO,Arcos Dorados Holdings Inc,2020-11-11T13:30:00.000Z,BMO,-0.19,,,EDT,-14400000.0,EQUITY
2486,HOLI,Hollysys Automation Technologies Ltd,2020-11-11T13:30:00.000Z,BMO,0.45,,,EDT,-14400000.0,EQUITY
2487,ATOS,Atossa Therapeutics Inc,2020-11-11T13:30:00.000Z,BMO,-0.32,,,EDT,-14400000.0,EQUITY
2488,AXAS,Abraxas Petroleum Corp,2020-11-11T10:59:00.000Z,TNS,-0.02,,,EDT,-14400000.0,EQUITY
2489,BZH,Beazer Homes USA Inc,2020-11-11T21:00:00.000Z,AMC,0.45,,,EDT,-14400000.0,EQUITY
2490,CBPO,China Biologic Products Holdings Inc,2020-11-11T10:59:00.000Z,TNS,1.34,,,EDT,-14400000.0,EQUITY
2491,SPB,Spectrum Brands Holdings Inc,2020-11-11T13:30:00.000Z,BMO,1.23,,,EDT,-14400000.0,EQUITY
2492,MNI,McClatchy Co,2020-11-11T15:59:00.000Z,TNS,,,,,,EQUITY
2493,ENSV,Enservco Corp,2020-11-11T21:00:00.000Z,AMC,-0.06,,,EDT,-14400000.0,EQUITY
2494,AUMN,Golden Minerals Co,2020-11-11T13:30:00.000Z,BMO,-0.01,,,EDT,-14400000.0,EQUITY
2495,TK,Teekay Corp,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2496,PUMP,ProPetro Holding Corp,2020-11-11T10:59:00.000Z,TNS,-0.25,,,EDT,-14400000.0,EQUITY
2497,CMCM,Cheetah Mobile Inc,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2498,CMLS,Cumulus Media Inc,2020-11-11T21:00:00.000Z,AMC,-1.15,,,EDT,-14400000.0,EQUITY
2499,GLAD,Gladstone Capital Corp,2020-11-11T21:00:00.000Z,AMC,0.2,,,EDT,-14400000.0,EQUITY
2500,CPA,Copa Holdings SA,2020-11-11T10:59:00.000Z,TNS,-2.72,,,EDT,-14400000.0,EQUITY
2501,CPLG,CorePoint Lodging Inc,2020-11-11T10:59:00.000Z,TNS,-0.86,,,EDT,-14400000.0,EQUITY
2502,DSS,Document Security Systems Inc,2020-11-11T21:00:00.000Z,AMC,-0.19,,,EDT,-14400000.0,EQUITY
2503,DYAI,Dyadic International Inc,2020-11-11T21:00:00.000Z,AMC,-0.08,,,EDT,-14400000.0,EQUITY
2504,ECOR,"electroCore, Inc.",2020-11-11T10:59:00.000Z,TNS,-0.13,,,EDT,-14400000.0,EQUITY
2505,EDAP,Edap Tms SA,2020-11-11T10:59:00.000Z,TNS,-0.02,,,EDT,-14400000.0,EQUITY
2506,EVK,Ever-Glory International Group Inc,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2507,EPSN,Epsilon Energy Ltd,2020-11-11T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2508,RAVE,Rave Restaurant Group Inc,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2509,SGRP,SPAR Group Inc,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2510,TCOM,Trip.com Group Ltd,2020-11-11T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2511,HROW,Harrow Health Inc,2020-11-11T10:59:00.000Z,TNS,-0.13,,,EDT,-14400000.0,EQUITY
2512,NVGS,Navigator Holdings Ltd,2020-11-11T10:59:00.000Z,TNS,0.17,,,EDT,-14400000.0,EQUITY
2513,HI,Hillenbrand Inc,2020-11-11T10:59:00.000Z,TNS,0.51,,,EDT,-14400000.0,EQUITY
2514,PRSP,Perspecta Inc,2020-11-11T21:00:00.000Z,AMC,0.5,,,EDT,-14400000.0,EQUITY
2515,TGC,Tengasco Inc,2020-11-11T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2516,TTEK,Tetra Tech Inc,2020-11-11T10:59:00.000Z,TNS,0.82,,,EDT,-14400000.0,EQUITY
2517,MACK,Merrimack Pharmaceuticals Inc,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2518,TRT,Trio-Tech International,2020-11-11T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2519,PRPO,Precipio Inc,2020-11-11T21:00:00.000Z,AMC,-0.2,,,EDT,-14400000.0,EQUITY
2520,IPWR,Ideal Power Inc,2020-11-11T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2521,MTOR,Meritor Inc,2020-11-11T13:30:00.000Z,BMO,-0.05,,,EDT,-14400000.0,EQUITY
2522,SLRX,Salarius Pharmaceuticals Inc,2020-11-11T13:30:00.000Z,BMO,-0.1,,,EDT,-14400000.0,EQUITY
2523,ISIG,Insignia Systems Inc,2020-11-11T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2524,ISNS,Image Sensing Systems Inc,2020-11-11T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2525,LQDA,Liquidia Technologies Inc,2020-11-11T13:30:00.000Z,BMO,-0.37,,,EDT,-14400000.0,EQUITY
2526,NVUS,Novus Therapeutics Inc,2020-11-11T13:30:00.000Z,BMO,-0.1,,,EDT,-14400000.0,EQUITY
2527,SLNO,Soleno Therapeutics Inc,2020-11-11T13:30:00.000Z,BMO,-0.07,,,EDT,-14400000.0,EQUITY
2528,RWLK,Rewalk Robotics Ltd,2020-11-11T13:30:00.000Z,BMO,-0.16,,,EDT,-14400000.0,EQUITY
2529,TGP,Teekay LNG Partners LP,2020-11-11T13:30:00.000Z,BMO,0.56,,,EDT,-14400000.0,EQUITY
2530,SSYS,Stratasys Ltd,2020-11-11T13:30:00.000Z,BMO,-0.06,,,EDT,-14400000.0,EQUITY
2531,YI,111 Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2532,JOBS,51job Inc,2020-11-12T10:59:00.000Z,TNS,0.49,,,EDT,-14400000.0,EQUITY
2533,AMAT,Applied Materials Inc,2020-11-12T21:00:00.000Z,AMC,1.17,,,EDT,-14400000.0,EQUITY
2534,AVCO,Avalon Globocare Corp,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2535,AZRE,Azure Power Global Ltd,2020-11-12T21:00:00.000Z,AMC,-0.19,,,EDT,-14400000.0,EQUITY
2536,KLIC,Kulicke and Soffa Industries Inc,2020-11-12T10:59:00.000Z,TNS,0.24,,,EDT,-14400000.0,EQUITY
2537,AKER,Akers Biosciences Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2538,AYTU,Aytu BioScience Inc,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2539,HUSA,Houston American Energy Corp,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2540,HP,Helmerich and Payne Inc,2020-11-12T10:59:00.000Z,TNS,-0.8,,,EDT,-14400000.0,EQUITY
2541,CTRC,Centric Brands Inc,2020-11-13T02:00:00.000Z,AMC,,,,,,EQUITY
2542,BCLI,Brainstorm Cell Therapeutics Inc,2020-11-12T13:30:00.000Z,BMO,-0.26,,,EDT,-14400000.0,EQUITY
2543,NGVC,Natural Grocers By Vitamin Cottage Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2544,BKYI,BIO-Key International Inc,2020-11-12T21:00:00.000Z,AMC,-0.01,,,EDT,-14400000.0,EQUITY
2545,CTRCQ,Centric Brands Inc,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2546,SONN,Sonnet Biotherapeutics Holdings Inc,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2547,VBLT,Vascular Biogenics Ltd,2020-11-12T13:30:00.000Z,BMO,-0.13,,,EDT,-14400000.0,EQUITY
2548,DARE,Dare Bioscience Inc,2020-11-12T13:30:00.000Z,BMO,-0.17,,,EDT,-14400000.0,EQUITY
2549,BURG,Sonnet Biotherapeutics Holdings Inc,2020-11-12T15:59:00.000Z,TNS,,,,,,EQUITY
2550,PLAG,Planet Green Holdings Corp,2020-11-12T06:39:00.000Z,TAS,,,,EDT,-14400000.0,EQUITY
2551,WB,Weibo Corp,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2552,ZSAN,Zosano Pharma Corp,2020-11-12T10:59:00.000Z,TNS,-0.12,,,EDT,-14400000.0,EQUITY
2553,NVDA,NVIDIA Corp,2020-11-12T10:59:00.000Z,TNS,2.56,,,EDT,-14400000.0,EQUITY
2554,MSN,Emerson Radio Corp,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2555,RPAY,Repay Holdings Corp,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2556,SMCI,Super Micro Computer Inc,2020-11-12T21:00:00.000Z,AMC,0.18,,,EDT,-14400000.0,EQUITY
2557,CHCI,Comstock Holding Companies Inc,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2558,OCX,OncoCyte Corp,2020-11-12T10:59:00.000Z,TNS,-0.1,,,EDT,-14400000.0,EQUITY
2559,QRHC,Quest Resource Holding Corp,2020-11-12T10:59:00.000Z,TNS,0.0,,,EDT,-14400000.0,EQUITY
2560,CERC,Cerecor Inc,2020-11-12T13:30:00.000Z,BMO,-0.09,,,EDT,-14400000.0,EQUITY
2561,CSCO,Cisco Systems Inc,2020-11-12T21:00:00.000Z,AMC,0.7,,,EDT,-14400000.0,EQUITY
2562,PING,Ping Identity Holding Corp,2020-11-12T21:00:00.000Z,AMC,0.02,,,EDT,-14400000.0,EQUITY
2563,UVV,Universal Corp,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2564,SINA,SINA Corp,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2565,DMPI,DelMar Pharmaceuticals Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2566,DCTH,Delcath Systems Inc,2020-11-12T21:00:00.000Z,AMC,-1.63,,,EDT,-14400000.0,EQUITY
2567,EAST,Eastside Distilling Inc,2020-11-12T10:59:00.000Z,TNS,-0.2,,,EDT,-14400000.0,EQUITY
2568,YRD,Yiren Digital Ltd,2020-11-12T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2569,DLB,Dolby Laboratories Inc,2020-11-12T21:00:00.000Z,AMC,0.34,,,EDT,-14400000.0,EQUITY
2570,DDS,Dillard's Inc,2020-11-12T10:59:00.000Z,TNS,-0.86,,,EDT,-14400000.0,EQUITY
2571,DGII,Digi International Inc,2020-11-12T10:59:00.000Z,TNS,0.09,,,EDT,-14400000.0,EQUITY
2572,OMEX,Odyssey Marine Exploration Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2573,ETTX,Entasis Therapeutics Holdings Inc,2020-11-12T13:30:00.000Z,BMO,-0.51,,,EDT,-14400000.0,EQUITY
2574,ENR,Energizer Holdings Inc,2020-11-12T13:30:00.000Z,BMO,0.81,,,EDT,-14400000.0,EQUITY
2575,MGIC,Magic Software Enterprises Ltd,2020-11-12T10:59:00.000Z,TNS,0.17,,,EDT,-14400000.0,EQUITY
2576,EDRY,EuroDry Ltd,2020-11-12T10:59:00.000Z,TNS,-0.41,,,EDT,-14400000.0,EQUITY
2577,LWAY,Lifeway Foods Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2578,FTCH,Farfetch Ltd,2020-11-12T10:59:00.000Z,TNS,-0.4,,,EDT,-14400000.0,EQUITY
2579,IGT,International Game Technology PLC,2020-11-12T13:30:00.000Z,BMO,-0.22,,,EDT,-14400000.0,EQUITY
2580,MOTS,Motus GI Holdings Inc,2020-11-12T13:30:00.000Z,BMO,-0.12,,,EDT,-14400000.0,EQUITY
2581,SSY,SunLink Health Systems Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2582,MLSS,Milestone Scientific Inc,2020-11-12T13:30:00.000Z,BMO,-0.05,,,EDT,-14400000.0,EQUITY
2583,OBLG,Oblong Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2584,IDEX,Ideanomics Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2585,RELV,Reliv International Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2586,MICT,MICT Inc,2020-11-12T13:30:00.000Z,BMO,-0.1,,,EDT,-14400000.0,EQUITY
2587,RBCN,Rubicon Technology Inc,2020-11-12T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2588,KTRA,Kintara Therapeutics Inc,2020-11-12T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2589,TENX,Tenax Therapeutics Inc,2020-11-12T21:00:00.000Z,AMC,-0.14,,,EDT,-14400000.0,EQUITY
2590,WIX,Wix.Com Ltd,2020-11-12T13:30:00.000Z,BMO,-0.15,,,EDT,-14400000.0,EQUITY
2591,SPH,Suburban Propane Partners LP,2020-11-12T13:30:00.000Z,BMO,-0.78,,,EDT,-14400000.0,EQUITY
2592,BIMI,BOQI International Medical Inc,2020-11-13T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2593,JCPNQ,J C Penney Company Inc,2020-11-13T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2594,JCP,J C Penney Company Inc,2020-11-13T18:30:00.000Z,BMO,,,,,,EQUITY
2595,TCDA,Tricida Inc,2020-11-13T21:00:00.000Z,AMC,-1.21,,,EDT,-14400000.0,EQUITY
2596,TCI,Transcontinental Realty Investors Inc,2020-11-13T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2597,WUBA,58.Com Inc,2020-11-16T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2598,ASH,Ashland Global Holdings Inc.,2020-11-16T10:59:00.000Z,TNS,0.72,,,EDT,-14400000.0,EQUITY
2599,AREX,Approach Resources Inc,2020-11-16T22:05:00.000Z,TAS,,,,,,EQUITY
2600,CRMT,America's CAR-MART Inc,2020-11-16T21:00:00.000Z,AMC,2.24,,,EDT,-14400000.0,EQUITY
2601,CCMP,Cabot Microelectronics Corp,2020-11-16T21:00:00.000Z,AMC,1.74,,,EDT,-14400000.0,EQUITY
2602,CHNG,Change Healthcare Inc,2020-11-16T21:00:00.000Z,AMC,0.25,,,EDT,-14400000.0,EQUITY
2603,ZTO,ZTO Express (Cayman) Inc,2020-11-16T10:59:00.000Z,TNS,0.22,,,EDT,-14400000.0,EQUITY
2604,KRNT,Kornit Digital Ltd,2020-11-16T10:59:00.000Z,TNS,0.14,,,EDT,-14400000.0,EQUITY
2605,PSV,Hermitage Offshore Services Ltd,2020-11-16T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2606,TSOI,Therapeutic Solutions International Inc,2020-11-16T21:00:00.000Z,AMC,,,,EDT,-14400000.0,EQUITY
2607,WWD,Woodward Inc,2020-11-16T21:00:00.000Z,AMC,0.53,,,EDT,-14400000.0,EQUITY
2608,MANU,Manchester United PLC,2020-11-16T07:00:00.000Z,TAS,,,,EDT,-14400000.0,EQUITY
2609,ARMK,Aramark,2020-11-17T13:30:00.000Z,BMO,-0.26,,,EDT,-14400000.0,EQUITY
2610,KSS,Kohls Corp,2020-11-17T13:30:00.000Z,BMO,-0.49,,,EDT,-14400000.0,EQUITY
2611,JKS,JinkoSolar Holding Co Ltd,2020-11-17T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2612,CBAT,CBAK Energy Technology Inc,2020-11-17T10:59:00.000Z,TNS,,,,EDT,-14400000.0,EQUITY
2613,TJX,TJX Companies Inc,2020-11-17T13:30:00.000Z,BMO,0.39,,,EDT,-14400000.0,EQUITY
2614,TOUR,Tuniu Corp,2020-11-17T13:30:00.000Z,BMO,,,,EDT,-14400000.0,EQUITY
2615,NJR,New Jersey Resources Corp,2020-11-17T13:30:00.000Z,BMO,0.57,,,EDT,-14400000.0,EQUITY
